Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Denna/User - Ganti Password/profile""))",Chrome 83.0.4103.97,,,2020-06-15 14:20:29,2020-06-15 14:20:37,"7,966s",PASSED
"click(findTestObject(""Denna/User - Ganti Password/btnGantiPassword_v2""))",Chrome 83.0.4103.97,,,2020-06-15 14:20:37,2020-06-15 14:20:39,"1,946s",PASSED
"setText(findTestObject(""Denna/User - Ganti Password/fieldCurrentPass_v2""), currentPassword)",Chrome 83.0.4103.97,,,2020-06-15 14:20:39,2020-06-15 14:21:25,"45,383s",FAILED
,,,,,,,
Test Cases/Denna/User - Ganti Password,Chrome 83.0.4103.97,,,2020-06-15 14:21:25,2020-06-15 14:22:52,"1m - 27,081s",FAILED
"callTestCase(findTestCase(""Denna/Login(User)""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.97,,,2020-06-15 14:21:25,2020-06-15 14:22:52,"1m - 26,968s",FAILED
,,,,,,,
Test Cases/Denna/User - Ganti Password,Chrome 83.0.4103.97,,,2020-06-15 14:22:52,2020-06-15 14:24:38,"1m - 46,339s",FAILED
"callTestCase(findTestCase(""Denna/Login(User)""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.97,,,2020-06-15 14:22:52,2020-06-15 14:23:40,"47,333s",PASSED
delay(3),Chrome 83.0.4103.97,,,2020-06-15 14:23:40,2020-06-15 14:23:43,"3,005s",PASSED
"click(findTestObject(""Object Repository/Denna/User - Ganti Password/profile""))",Chrome 83.0.4103.97,,,2020-06-15 14:23:43,2020-06-15 14:23:51,"8,638s",PASSED
"click(findTestObject(""Denna/User - Ganti Password/btnGantiPassword_v2""))",Chrome 83.0.4103.97,,,2020-06-15 14:23:51,2020-06-15 14:23:53,"2,003s",PASSED
"setText(findTestObject(""Denna/User - Ganti Password/fieldCurrentPass_v2""), currentPassword)",Chrome 83.0.4103.97,,,2020-06-15 14:23:53,2020-06-15 14:24:38,"45,125s",FAILED
,,,,,,,
Test Cases/Denna/User - Ganti Password,Chrome 83.0.4103.97,,,2020-06-15 14:24:38,2020-06-15 14:26:20,"1m - 41,148s",FAILED
"callTestCase(findTestCase(""Denna/Login(User)""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.97,,,2020-06-15 14:24:39,2020-06-15 14:25:21,"42,429s",PASSED
delay(3),Chrome 83.0.4103.97,,,2020-06-15 14:25:21,2020-06-15 14:25:24,"3,003s",PASSED
"click(findTestObject(""Object Repository/Denna/User - Ganti Password/profile""))",Chrome 83.0.4103.97,,,2020-06-15 14:25:24,2020-06-15 14:25:32,"8,455s",PASSED
"click(findTestObject(""Denna/User - Ganti Password/btnGantiPassword_v2""))",Chrome 83.0.4103.97,,,2020-06-15 14:25:32,2020-06-15 14:25:34,"1,995s",PASSED
"setText(findTestObject(""Denna/User - Ganti Password/fieldCurrentPass_v2""), currentPassword)",Chrome 83.0.4103.97,,,2020-06-15 14:25:34,2020-06-15 14:26:20,"45,090s",FAILED
